ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,baverage,numgeeklists,numwanting,numcomments,siteviews,numplays,numplays_month,boardgamecategory_cnt,boardgamemechanic_cnt,boardgamefamily_cnt
273092,Crumbs,2020,2,4,60,10,43.0,6.28,14713.0,1.67,138,"Area Majority / Influence, Area Movement, Dice Rolling, Enclosure, Take That, Variable Player Powers",Unknown,5.51559,13.0,8.0,22.0,8911.0,92.0,0.0,7.0,6.0,5
6983,Jungle,1981,2,6,30,9,42.0,6.08,14714.0,1.2,103,"Point to Point Movement, Tile Placement",Abstract Games,5.51593,18.0,4.0,17.0,10393.0,36.0,0.0,3.0,2.0,1
14102,Toss Up!,2004,2,6,15,8,276.0,5.6,14715.0,1.09,696,"Dice Rolling, Push Your Luck, Set Collection",Family Games,5.51456,88.0,3.0,134.0,33085.0,808.0,0.0,2.0,3.0,0
4962,1914,1968,2,2,360,12,258.0,5.79,14716.0,3.62,785,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames,5.51371,170.0,11.0,179.0,93075.0,143.0,0.0,2.0,4.0,2
4082,Can't Stop the Turtles,2002,2,4,45,7,49.0,6.0,14717.0,1.0,89,Push Your Luck,Unknown,5.51404,31.0,4.0,30.0,16686.0,57.0,0.0,1.0,1.0,1
200115,Rollers,2016,2,5,30,8,75.0,5.95,14718.0,1.0,280,"Dice Rolling, Push Your Luck",Unknown,5.51063,36.0,0.0,25.0,18290.0,262.0,0.0,2.0,2.0,0
232510,Timberman,2017,2,6,45,6,33.0,6.36,14719.0,0.0,34,"Area Majority / Influence, Hand Management, Tile Placement",Unknown,5.51247,9.0,0.0,7.0,3726.0,76.0,0.0,2.0,3.0,0
33414,Ghost Hunters,2007,3,5,15,5,41.0,6.13,14720.0,1.0,96,Pattern Recognition,Children's Games,5.51374,32.0,6.0,19.0,19270.0,134.0,0.0,1.0,1.0,1
26293,Kreta 1941,1990,2,2,240,12,80.0,5.91,14721.0,2.75,118,Hexagon Grid,Wargames,5.51342,5.0,1.0,12.0,8359.0,27.0,0.0,2.0,1.0,2
25013,Fagin's Gang,2007,2,6,120,10,128.0,5.74,14722.0,2.44,216,Commodity Speculation,Unknown,5.51254,130.0,5.0,85.0,34231.0,218.0,0.0,1.0,1.0,1
3674,Fast Attack Boats: A Game of the Arab-Israeli Naval War 1973,1980,2,3,180,12,65.0,6.17,14724.0,2.46,225,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation",Wargames,5.51527,33.0,7.0,46.0,20734.0,53.0,0.0,3.0,7.0,5
107604,Privacy No Limit,2011,3,12,45,18,63.0,6.07,14725.0,1.0,119,Voting,Unknown,5.51432,3.0,0.0,13.0,10237.0,118.0,0.0,2.0,1.0,1
2937,Diceland,2002,2,2,30,10,213.0,5.59,14726.0,2.0,371,"Dice Rolling, Modular Board",Abstract Games,5.51266,126.0,7.0,88.0,46031.0,279.0,0.0,2.0,2.0,1
19039,Fullmetal Alchemist: Trading Card Game,2005,2,2,30,10,30.0,6.36,14727.0,2.33,75,Unknown,Customizable Games,5.51371,15.0,3.0,13.0,20186.0,15.0,0.0,5.0,0.0,4
20642,CubiCup,2004,2,3,10,0,40.0,6.1,14728.0,2.33,46,Pattern Building,Abstract Games,5.51369,4.0,1.0,15.0,7927.0,197.0,0.0,1.0,1.0,0
13357,Like Minds,2004,4,8,30,10,106.0,5.71,14729.0,1.13,273,Simultaneous Action Selection,Unknown,5.51309,47.0,1.0,31.0,28975.0,136.0,0.0,1.0,1.0,0
143070,Even Steven's Odd,2013,2,4,20,8,41.0,6.17,14730.0,1.0,124,Dice Rolling,Unknown,5.51462,36.0,2.0,21.0,6583.0,189.0,0.0,5.0,1.0,0
3664,Grand Mastermind,1974,2,2,10,8,130.0,5.77,14731.0,2.91,268,Unknown,Unknown,5.51427,57.0,6.0,46.0,24583.0,147.0,0.0,2.0,0.0,2
94633,Conquest Tactics,2011,2,2,60,13,39.0,6.62,14732.0,2.71,95,"Action Points, Hand Management",Customizable Games,5.51366,103.0,5.0,22.0,45449.0,15.0,0.0,3.0,2.0,3
8746,"Bloody Ridge: Turning Point on Guadalcanal, September 1942",1975,2,2,90,12,40.0,6.16,14733.0,2.23,113,"Dice Rolling, Hexagon Grid, Simulation",Wargames,5.51426,12.0,4.0,27.0,11498.0,90.0,0.0,2.0,3.0,1
209014,Front Line No Komrades,2016,2,8,20,8,105.0,5.99,14734.0,2.0,229,"Hand Management, Player Elimination, Take That",Unknown,5.51666,32.0,4.0,28.0,10669.0,187.0,0.0,3.0,3.0,0
173292,Cup-A-Cup,2015,3,8,20,6,47.0,5.96,14735.0,1.0,97,"Dice Rolling, Pattern Recognition",Unknown,5.51487,35.0,0.0,15.0,9882.0,239.0,0.0,2.0,2.0,1
137332,That's It!,2013,3,99,15,10,73.0,5.97,14736.0,1.0,232,Unknown,Unknown,5.51634,20.0,0.0,21.0,11090.0,245.0,0.0,1.0,0.0,1
3293,Knig Artus Tafelrunde,1993,2,6,45,10,61.0,5.88,14737.0,1.67,120,Trick-taking,Unknown,5.5133,18.0,4.0,16.0,12134.0,152.0,0.0,1.0,1.0,1
205884,Schwupps,2016,2,5,20,8,65.0,5.9,14738.0,0.0,137,Unknown,Unknown,5.51236,39.0,3.0,16.0,6825.0,363.0,0.0,1.0,0.0,0
180238,RevoltaaA,2015,3,5,20,10,109.0,5.8,14739.0,1.17,124,Hand Management,Unknown,5.51329,61.0,12.0,31.0,12763.0,310.0,0.0,1.0,1.0,0
226529,Bitten: A Game of Survival,2017,2,4,5,10,30.0,6.65,14740.0,1.0,87,Unknown,Unknown,5.51328,3.0,0.0,12.0,6199.0,82.0,0.0,3.0,0.0,0
73759,Kemomimi Panic,2010,4,8,45,16,31.0,6.19,14741.0,2.0,160,"Player Elimination, Variable Player Powers, Voting",Unknown,5.51294,36.0,3.0,18.0,19458.0,55.0,0.0,4.0,3.0,2
14196,Ocean Trader,0,2,6,45,0,32.0,6.5,14742.0,2.0,69,"Commodity Speculation, Pick-up and Deliver, Roll / Spin and Move",Unknown,5.51419,12.0,7.0,11.0,21858.0,28.0,0.0,3.0,3.0,0
3423,Equations,1963,2,6,30,12,32.0,6.66,14743.0,3.0,122,Tile Placement,Abstract Games,5.51262,68.0,9.0,28.0,17192.0,16.0,0.0,3.0,1.0,0
85999,Black Stories Stadt-Land-Tod,2010,2,10,5,12,30.0,6.05,14744.0,1.0,68,"Paper-and-Pencil, Simultaneous Action Selection",Unknown,5.5126,2.0,0.0,7.0,2774.0,67.0,0.0,2.0,2.0,1
169768,Space Opera,2017,2,4,90,14,55.0,6.59,14745.0,2.33,107,Deck Bag and Pool Building,Unknown,5.51448,12.0,1.0,14.0,13351.0,74.0,0.0,2.0,1.0,1
66888,Dizios,2009,2,4,30,6,115.0,5.83,14746.0,1.67,218,"Pattern Building, Pattern Recognition, Tile Placement","Abstract Games, Children's Games",5.51804,34.0,1.0,40.0,19565.0,217.0,0.0,3.0,3.0,1
11446,La Ruta del Tesoro,1980,2,6,180,8,129.0,5.77,14747.0,1.29,196,"Roll / Spin and Move, Set Collection, Trading",Unknown,5.51236,5.0,1.0,36.0,14622.0,213.0,0.0,2.0,3.0,1
11446,La Ruta del Tesoro,1980,2,6,180,8,129.0,5.77,14747.0,1.29,196,"Roll / Spin and Move, Set Collection, Trading",Unknown,5.51236,5.0,1.0,36.0,14622.0,213.0,0.0,2.0,3.0,1
4329,Drake & Drake,2002,2,2,30,12,240.0,5.55,14748.0,1.57,465,Unknown,Unknown,5.51173,178.0,3.0,84.0,31105.0,221.0,0.0,1.0,0.0,2
46957,Square Shooters,2010,2,6,15,8,200.0,5.73,14749.0,1.32,712,"Dice Rolling, Set Collection",Family Games,5.51321,172.0,3.0,105.0,27015.0,385.0,0.0,1.0,2.0,1
31604,"Civil War in the Far West: The New Mexico Campaign, 1862",2008,2,2,120,10,38.0,6.32,14750.0,2.13,246,Hexagon Grid,Wargames,5.51506,36.0,9.0,38.0,18041.0,20.0,0.0,2.0,1.0,4
25665,Red Russia,2008,2,4,240,14,44.0,6.21,14751.0,3.14,199,"Area Movement, Dice Rolling, Simulation, Variable Player Powers",Wargames,5.5132,58.0,2.0,43.0,35864.0,22.0,0.0,3.0,4.0,3
148117,All Hands on Deck!,2016,2,6,30,13,37.0,6.18,14752.0,1.0,134,"Auction/Bidding, Hand Management, Pattern Building",Unknown,5.51319,30.0,1.0,29.0,10588.0,166.0,0.0,2.0,3.0,2
274205,3D Labyrinth,2019,2,4,30,7,37.0,6.1,14753.0,1.5,82,"Modular Board, Network and Route Building, Point to Point Movement",Unknown,5.51597,5.0,6.0,12.0,14187.0,112.0,0.0,3.0,3.0,1
182193,Stealing Mona Lisa,2016,3,7,40,4,30.0,6.35,14754.0,1.0,43,"Card Drafting, Simultaneous Action Selection",Unknown,5.51318,20.0,2.0,12.0,5021.0,142.0,0.0,1.0,2.0,1
129315,Cactus Air Force: Air War Over the Solomons,2012,2,2,120,0,62.0,6.0,14755.0,2.5,234,Unknown,Wargames,5.51317,23.0,7.0,40.0,21595.0,31.0,0.0,3.0,0.0,4
8408,Siege at Peking,1982,2,2,120,12,66.0,5.98,14756.0,2.78,209,"Hexagon Grid, Simultaneous Action Selection",Wargames,5.51472,29.0,11.0,44.0,16791.0,11.0,0.0,2.0,2.0,5
7557,Battlegame Book 1: The Wild West,1975,2,4,30,7,34.0,6.31,14757.0,2.0,68,"Auction/Bidding, Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Unknown,5.51348,6.0,7.0,16.0,12386.0,98.0,0.0,5.0,5.0,1
217680,Mexican Standoff,2017,3,5,30,10,47.0,5.99,14758.0,2.33,101,"Hand Management, Ladder Climbing, Push Your Luck, Set Collection, Trick-taking",Unknown,5.51348,10.0,1.0,20.0,14234.0,61.0,0.0,2.0,5.0,2
215065,75 Gnom' Street,2016,2,4,30,14,105.0,5.75,14759.0,1.8,393,"Area Majority / Influence, Hand Management, Variable Phase Order",Unknown,5.51464,24.0,2.0,33.0,34279.0,174.0,0.0,2.0,3.0,1
7181,Myths and Legends,2003,2,2,20,9,78.0,6.07,14760.0,2.14,116,Hand Management,Customizable Games,5.51224,46.0,1.0,32.0,25061.0,198.0,0.0,3.0,1.0,2
2731,Upthrust,1987,1,4,10,8,32.0,6.14,14761.0,1.33,72,"Grid Movement, Square Grid",Abstract Games,5.51155,25.0,6.0,18.0,10640.0,55.0,0.0,1.0,2.0,0
160488,Faras,2014,2,5,30,6,53.0,5.9,14762.0,1.67,89,"Hand Management, Memory",Unknown,5.51064,27.0,1.0,17.0,11682.0,88.0,0.0,1.0,2.0,1
172509,Asterix & Obelix: Das groáe Abenteuer,2016,2,4,60,8,65.0,6.09,14763.0,1.5,168,Dice Rolling,Unknown,5.51371,38.0,3.0,17.0,15539.0,110.0,0.0,4.0,1.0,3
257955,3x8,2018,2,4,30,8,97.0,5.75,14764.0,1.25,194,Pattern Building,Unknown,5.51433,52.0,2.0,24.0,11290.0,323.0,0.0,1.0,1.0,0
286714,Division: Throne Room,2020,1,2,90,13,33.0,6.15,14765.0,1.0,87,"Dice Rolling, Pattern Building",Unknown,5.51435,6.0,0.0,17.0,3861.0,84.0,0.0,4.0,2.0,1
2584,Code Name: Sector,1977,1,4,30,0,84.0,5.81,14766.0,1.75,206,"Line Drawing, Secret Unit Deployment",Unknown,5.51308,99.0,7.0,50.0,32824.0,109.0,0.0,5.0,2.0,4
131304,Circus Grandioso,2012,1,4,15,8,58.0,5.86,14767.0,1.33,75,Hand Management,Unknown,5.51182,39.0,2.0,17.0,8364.0,158.0,0.0,3.0,1.0,2
6053,Little Big Horn,1981,2,2,360,12,71.0,6.13,14768.0,3.5,186,"Dice Rolling, Hexagon Grid",Wargames,5.5152,32.0,10.0,20.0,21952.0,11.0,0.0,3.0,2.0,2
33803,Octego,2007,2,2,30,7,67.0,6.21,14770.0,2.0,61,Unknown,Abstract Games,5.51335,42.0,4.0,40.0,14162.0,87.0,0.0,1.0,0.0,1
20645,Tenakee,2005,3,5,15,9,161.0,5.69,14772.0,1.25,343,Unknown,Unknown,5.51319,33.0,3.0,38.0,15486.0,237.0,0.0,2.0,0.0,0
8652,The Haunted Clock Tower,1994,2,6,15,5,124.0,5.74,14773.0,1.0,176,"Cooperative Game, Memory",Children's Games,5.51156,53.0,2.0,60.0,21026.0,373.0,0.0,2.0,2.0,1
136415,Alles Kse!,2013,2,6,15,6,169.0,5.74,14774.0,1.08,275,"Dice Rolling, Memory, Push Your Luck","Children's Games, Family Games",5.51074,39.0,1.0,51.0,19524.0,803.0,0.0,4.0,3.0,2
37376,Gem Dealer,2008,3,5,30,8,359.0,5.6,14775.0,1.26,797,"Auction/Bidding, Hand Management, Set Collection",Family Games,5.51307,258.0,15.0,162.0,52315.0,1113.0,0.0,1.0,3.0,1
22299,Marlborough: War of the Spanish Succession,2006,2,2,240,12,40.0,6.38,14776.0,3.25,246,Hexagon Grid,Wargames,5.51144,22.0,11.0,37.0,23175.0,9.0,0.0,2.0,1.0,4
2863,The Great Downhill Ski Game,1970,1,4,30,10,37.0,6.13,14777.0,1.33,85,Tile Placement,Unknown,5.513,36.0,3.0,16.0,23779.0,81.0,0.0,1.0,1.0,2
43080,Miksi juuri Mntsl...?,2009,2,6,20,10,41.0,6.04,14778.0,1.4,22,Card Drafting,Unknown,5.51297,1.0,0.0,19.0,6801.0,123.0,0.0,3.0,1.0,1
273,Africa 1880,1997,3,6,120,14,140.0,5.7,14779.0,2.6,350,"Area Majority / Influence, Area Movement, Player Elimination, Simultaneous Action Selection",Unknown,5.51328,176.0,2.0,67.0,37674.0,45.0,0.0,6.0,4.0,2
231587,Hockey on Cards,2017,2,4,15,8,31.0,7.43,14780.0,1.0,56,"Hand Management, Push Your Luck",Unknown,5.51296,0.0,1.0,13.0,2662.0,115.0,0.0,3.0,2.0,3
1861,Dragonfire,1992,3,5,60,9,74.0,5.79,14781.0,1.86,191,"Cooperative Game, Modular Board, Role Playing",Thematic Games,5.51263,32.0,16.0,31.0,40697.0,86.0,0.0,2.0,3.0,2
16608,Jewels in the Attic,1992,2,18,30,8,37.0,6.89,14782.0,1.33,73,Role Playing,Children's Games,5.51295,63.0,9.0,33.0,35357.0,35.0,0.0,2.0,1.0,0
8331,Revolt in the East: Warsaw Pact Rebellion in the 1970's,1976,2,2,120,12,124.0,5.74,14783.0,2.16,464,Hexagon Grid,Wargames,5.51712,72.0,4.0,101.0,21992.0,47.0,0.0,2.0,1.0,2
6832,The Siege of Minas Tirith,1975,2,2,120,12,32.0,6.52,14784.0,3.4,97,"Dice Rolling, Hexagon Grid, Line of Sight, Simulation",Wargames,5.51294,25.0,21.0,24.0,19069.0,12.0,0.0,3.0,4.0,3
90092,Bezzerwizzer Entertainment,2010,2,4,45,15,31.0,6.44,14785.0,1.0,70,"Betting and Bluffing, Simultaneous Action Selection, Variable Phase Order",Unknown,5.51135,0.0,4.0,4.0,4038.0,45.0,0.0,2.0,3.0,1
38331,Fiese Khe,2008,2,4,40,8,30.0,6.23,14786.0,1.67,48,"Hand Management, Modular Board",Children's Games,5.51387,17.0,0.0,12.0,7594.0,122.0,0.0,3.0,2.0,1
244531,Flicky Spaceships,2018,2,4,90,13,33.0,6.64,14787.0,1.0,41,Modular Board,Unknown,5.51168,8.0,7.0,15.0,6117.0,87.0,0.0,2.0,1.0,1
9496,Burma,1976,2,4,240,12,32.0,6.44,14788.0,3.22,134,"Dice Rolling, Hexagon Grid",Wargames,5.51293,39.0,5.0,26.0,15440.0,4.0,0.0,4.0,2.0,2
1336,Eden,2001,3,4,60,10,190.0,5.63,14789.0,2.22,441,"Auction/Bidding, Tile Placement","Family Games, Strategy Games",5.51123,114.0,3.0,66.0,29077.0,95.0,0.0,2.0,2.0,1
283124,Kids Against Maturity,2018,4,10,90,8,39.0,6.37,14790.0,0.0,157,"Hand Management, Simultaneous Action Selection",Unknown,5.51128,5.0,1.0,10.0,7831.0,143.0,0.0,1.0,2.0,2
260901,Kakerlacula,2018,2,4,15,6,47.0,6.01,14791.0,1.0,95,"Cooperative Game, Push Your Luck, Set Collection, Simulation",Unknown,5.51048,18.0,1.0,8.0,7201.0,184.0,0.0,3.0,4.0,3
4295,Murfreesboro: A Game of the Battle of Stones River,1979,2,2,240,0,35.0,6.34,14792.0,3.33,161,"Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Movement Points, Paper-and-Pencil, Ratio / Combat Results Table, Simulation, Zone of Control",Wargames,5.51291,39.0,6.0,26.0,15930.0,8.0,0.0,2.0,10.0,3
8330,Rapid Deployment Force (RDF),1983,2,2,120,12,33.0,6.3,14793.0,3.5,261,Hexagon Grid,Wargames,5.51228,13.0,2.0,39.0,15216.0,9.0,0.0,2.0,1.0,2
169465,Shinobi: El Juego del Asesino,0,8,26,20,15,36.0,6.22,14794.0,1.67,72,"Player Elimination, Team-Based Game, Variable Player Powers, Voting",Unknown,5.51291,22.0,0.0,6.0,5758.0,25.0,0.0,3.0,4.0,1
65333,Das Magische Labyrinth Kartenspiel,2010,2,4,15,6,60.0,5.82,14795.0,1.0,158,Set Collection,Children's Games,5.51292,10.0,1.0,20.0,13216.0,155.0,0.0,4.0,1.0,1
215004,The Great Dragon Race,2016,2,4,45,8,35.0,6.33,14796.0,1.0,116,"Card Drafting, Hand Management, Point to Point Movement",Unknown,5.51131,3.0,1.0,12.0,10868.0,140.0,0.0,5.0,3.0,1
143841,Saalfeld: Prelude to Jena - 10 October 1806,2013,1,2,60,12,38.0,6.15,14797.0,2.0,146,Hexagon Grid,Wargames,5.51384,9.0,2.0,30.0,11665.0,48.0,0.0,2.0,1.0,3
143520,Monster Mansion,2013,2,8,45,12,94.0,5.81,14798.0,1.92,313,"Area Movement, Time Track, Trading",Unknown,5.51201,70.0,4.0,45.0,31814.0,153.0,0.0,4.0,3.0,1
190015,Cthulhu Tales,2016,2,5,60,15,53.0,6.01,14799.0,1.0,294,"Card Drafting, Storytelling",Unknown,5.51287,19.0,6.0,25.0,19654.0,75.0,0.0,2.0,2.0,3
124199,Raid sur Bruneval 1942,2012,1,1,120,10,32.0,6.17,14800.0,1.55,143,"Dice Rolling, Point to Point Movement, Solo / Solitaire Game",Wargames,5.51289,10.0,4.0,16.0,9416.0,20.0,0.0,2.0,3.0,6
3885,Gold Digger,1998,2,4,10,7,80.0,5.79,14801.0,1.43,236,Memory,Unknown,5.51287,23.0,1.0,38.0,26833.0,351.0,0.0,2.0,1.0,0
85474,Verona,2010,2,5,60,10,53.0,5.85,14802.0,3.0,116,"Area Majority / Influence, Auction/Bidding",Unknown,5.5138,35.0,2.0,10.0,26730.0,72.0,0.0,4.0,2.0,1
166300,Twistocity,2016,2,6,45,13,37.0,8.65,14803.0,0.0,65,"Acting, Voting",Unknown,5.51286,13.0,1.0,31.0,4349.0,14.0,0.0,4.0,2.0,1
8457,Condottieri: The Battle of Castagnaro,1986,2,2,120,12,48.0,6.15,14804.0,2.5,277,"Dice Rolling, Hexagon Grid, Roll / Spin and Move",Wargames,5.51256,12.0,1.0,38.0,17659.0,11.0,0.0,2.0,3.0,2
37401,Scrabble: Chocolate Edition,2007,2,4,20,0,41.0,5.99,14805.0,3.0,62,Tile Placement,Unknown,5.51191,12.0,0.0,13.0,13293.0,132.0,0.0,1.0,1.0,3
247488,King of Con,2018,2,5,60,10,30.0,6.38,14806.0,2.0,67,"Auction/Bidding, Set Collection, Simultaneous Action Selection",Unknown,5.51251,13.0,0.0,11.0,6645.0,39.0,0.0,3.0,3.0,2
5120,Doubles Wild,2001,2,4,30,8,68.0,6.04,14807.0,1.0,139,"Dice Rolling, Pattern Building, Pattern Recognition",Abstract Games,5.5131,119.0,5.0,45.0,26036.0,327.0,0.0,2.0,3.0,2
42352,Morgan's a' Comin'!,2009,2,2,30,10,66.0,5.82,14808.0,1.44,422,"Area-Impulse, Dice Rolling, Point to Point Movement",Wargames,5.51282,95.0,0.0,76.0,17806.0,80.0,0.0,2.0,3.0,3
212610,Munchkin Wonderland,2016,2,6,60,6,46.0,6.05,14809.0,1.0,258,Roll / Spin and Move,Unknown,5.51183,29.0,4.0,10.0,10559.0,163.0,0.0,4.0,1.0,2
153432,Blder Sack,2014,2,4,25,8,67.0,5.81,14810.0,1.2,134,Unknown,Unknown,5.51312,33.0,0.0,12.0,14160.0,221.0,0.0,1.0,0.0,0
204138,Women vs. Men Alias,2016,4,0,60,15,114.0,5.81,14811.0,1.0,205,"Acting, Point to Point Movement, Storytelling, Team-Based Game",Unknown,5.51691,19.0,0.0,13.0,10395.0,295.0,0.0,4.0,4.0,1
236479,Alex Colt: Cadete Espacial,2017,4,10,15,10,30.0,6.18,14812.0,1.0,64,"Cooperative Game, Set Collection",Unknown,5.51012,1.0,1.0,8.0,2746.0,91.0,0.0,6.0,2.0,0
31557,The Egyptian Campaign,2008,2,2,300,14,40.0,6.25,14813.0,2.5,295,"Dice Rolling, Hexagon Grid",Wargames,5.51435,25.0,5.0,44.0,16128.0,20.0,0.0,2.0,2.0,4
4580,Who Is Going to Do the Dishes?,1991,2,4,20,6,92.0,5.73,14814.0,1.33,135,"Card Drafting, Hand Management",Unknown,5.51519,20.0,3.0,24.0,14311.0,288.0,0.0,2.0,2.0,0
208661,Legends of Labyrinth,2016,2,4,60,14,92.0,5.83,14815.0,2.0,147,"Card Drafting, Deck Bag and Pool Building, Hand Management, Pattern Building",Unknown,5.514,27.0,0.0,18.0,11733.0,70.0,0.0,4.0,4.0,0
232385,Rat Trap,2017,3,5,30,8,35.0,6.34,14816.0,1.0,77,"Dice Rolling, Push Your Luck, Team-Based Game, Variable Player Powers",Unknown,5.5115,16.0,1.0,15.0,9265.0,80.0,0.0,5.0,4.0,0
2599,Valkenburg Castle,1980,1,5,120,10,98.0,5.97,14817.0,2.09,421,Grid Movement,Wargames,5.51521,142.0,12.0,67.0,41623.0,28.0,0.0,2.0,1.0,2
32016,Gumball Rally,2007,3,8,20,6,220.0,5.65,14818.0,1.09,353,"Hand Management, Relative Movement",Children's Games,5.51252,187.0,2.0,123.0,28390.0,470.0,0.0,3.0,2.0,1
8892,IGOR: The Mad Scientist's Lament,2004,2,6,60,12,177.0,5.7,14819.0,1.45,252,"Dice Rolling, Tile Placement, Variable Player Powers",Unknown,5.5125,135.0,4.0,95.0,19619.0,267.0,0.0,4.0,3.0,0
146388,Ender's Game: Battle School,2013,2,2,45,15,70.0,5.76,14820.0,2.33,305,"Dice Rolling, Grid Movement, Variable Player Powers",Unknown,5.51229,116.0,4.0,28.0,36815.0,69.0,0.0,3.0,3.0,2
34342,Sorts,2006,2,6,90,12,137.0,5.69,14821.0,1.3,242,Betting and Bluffing,Unknown,5.51164,62.0,2.0,49.0,15598.0,178.0,0.0,2.0,1.0,0
18590,RPGQuest,2005,3,7,30,8,49.0,8.68,14822.0,2.06,44,"Cooperative Game, Dice Rolling, Modular Board, Role Playing",Children's Games,5.51273,40.0,6.0,18.0,27773.0,59.0,0.0,3.0,4.0,0
176523,Zombie Sheep,2015,2,4,30,8,35.0,6.93,14823.0,2.0,88,Hand Management,Unknown,5.51272,23.0,0.0,21.0,5710.0,72.0,0.0,3.0,1.0,1
276264,Dominate Grail War: Fate/Stay night on Board Game,2019,3,7,30,14,31.0,6.87,14824.0,2.5,38,"Role Playing, Variable Player Powers, Worker Placement",Unknown,5.51174,2.0,3.0,8.0,14092.0,33.0,0.0,1.0,3.0,2
117555,CLACK!,2012,2,6,10,4,251.0,5.65,14825.0,1.09,450,"Dice Rolling, Pattern Recognition",Unknown,5.51628,28.0,5.0,73.0,31925.0,2164.0,0.0,2.0,2.0,0
175468,Foe Hunters,2016,1,6,90,12,52.0,6.59,14826.0,2.5,161,"Cooperative Game, Deck Bag and Pool Building, Hand Management, Variable Player Powers",Unknown,5.51489,76.0,8.0,32.0,22362.0,114.0,0.0,2.0,4.0,1
142653,IncrediBrawl,2014,2,4,30,8,113.0,5.74,14827.0,1.67,253,"Rock-Paper-Scissors, Simultaneous Action Selection, Take That",Unknown,5.5124,109.0,1.0,32.0,14071.0,216.0,0.0,1.0,3.0,1
22614,Petr¢leo,0,2,6,60,4,40.0,6.13,14828.0,2.0,64,Card Drafting,Unknown,5.5158,8.0,3.0,13.0,9638.0,18.0,0.0,1.0,1.0,1
3046,"Red Sun/Red Star: The Nomonhan Campaign, 1939",1993,2,2,360,12,62.0,5.94,14829.0,2.77,364,"Dice Rolling, Hexagon Grid",Wargames,5.51329,17.0,7.0,56.0,19915.0,4.0,0.0,2.0,2.0,3
223222,Midnight Taboo,2016,4,99,20,18,86.0,5.99,14830.0,1.0,369,Team-Based Game,Unknown,5.5114,13.0,2.0,22.0,12437.0,142.0,0.0,2.0,1.0,2
193031,Coal Country,2017,2,4,90,14,36.0,6.18,14831.0,3.25,181,"Action Queue, Commodity Speculation, Network and Route Building, Tile Placement, Worker Placement",Unknown,5.51228,60.0,9.0,24.0,28149.0,58.0,0.0,3.0,5.0,2
286983,Squire: The Collector of the Glorious Rarities,2019,2,4,60,12,43.0,6.23,14832.0,0.0,53,"Point to Point Movement, Set Collection, Trading",Unknown,5.51647,20.0,9.0,21.0,11501.0,114.0,0.0,2.0,3.0,0
4139,Rommel's Panzers,1980,2,2,60,12,71.0,5.87,14833.0,2.0,401,Hexagon Grid,Wargames,5.51325,46.0,2.0,46.0,24463.0,28.0,0.0,2.0,1.0,6
14474,The Final Frontier,1997,2,4,120,12,40.0,6.37,14834.0,2.6,169,"Hexagon Grid, Simulation",Wargames,5.51419,72.0,17.0,35.0,26393.0,37.0,0.0,6.0,2.0,2
264858,Moonshine Empire,2021,1,4,90,10,44.0,8.8,14835.0,3.0,46,"Area Movement, Network and Route Building, Pick-up and Deliver, Time Track, Worker Placement",Unknown,5.51324,7.0,13.0,52.0,11455.0,19.0,0.0,3.0,5.0,2
792,Megiddo,1985,2,3,20,8,46.0,6.1,14836.0,2.33,182,Pattern Building,Abstract Games,5.51262,76.0,0.0,41.0,21028.0,86.0,0.0,1.0,1.0,1
25477,"Fredericksburg: The Union Repulsed, Dec. 13, 1862",1975,1,2,120,12,32.0,6.27,14837.0,2.14,80,"Hexagon Grid, Simulation, Zone of Control",Wargames,5.51481,16.0,4.0,19.0,9148.0,39.0,0.0,2.0,3.0,1
4799,Dicemaster: Cities of Doom,1996,2,2,90,12,117.0,5.7,14838.0,1.71,320,"Dice Rolling, Hand Management, Set Collection",Customizable Games,5.51292,86.0,17.0,65.0,40495.0,128.0,0.0,5.0,3.0,2
8981,Anagram: The Ingenious Game of Juggling Words,1991,2,8,20,0,42.0,6.15,14839.0,1.8,96,Unknown,Unknown,5.5136,17.0,1.0,19.0,15936.0,62.0,0.0,2.0,0.0,0
171862,Vikings: The Board Game,2016,2,5,120,13,52.0,6.24,14840.0,3.0,180,"Auction/Bidding, Modular Board",Unknown,5.51414,81.0,9.0,33.0,71599.0,63.0,0.0,1.0,2.0,2
67695,Nab-It!,2010,2,4,45,8,132.0,5.66,14841.0,2.08,541,"Modular Board, Tile Placement",Unknown,5.51291,85.0,1.0,61.0,24008.0,197.0,0.0,1.0,2.0,0
153820,Spot it! Freeze,2014,2,8,0,8,32.0,6.2,14842.0,1.0,112,Pattern Recognition,Unknown,5.51384,11.0,0.0,10.0,6933.0,123.0,0.0,6.0,1.0,2
15164,Rag'narok,2003,2,2,120,10,33.0,6.15,14843.0,3.4,89,"Card Drafting, Dice Rolling, Simultaneous Action Selection, Variable Player Powers",Wargames,5.51259,19.0,2.0,15.0,20946.0,47.0,0.0,3.0,4.0,2
